These are the feature importances generated by XGBoost for each product


Feature importance for ind_cco_fin_ult1 

"Feature" "Gain" "Cover" "Frequence"
"51" "birthday.month.May" 0.000408423633707347 0.000371290748506076 0.00407911001236094
"52" "ind_cco_fin_ult1_3month_ago" 0.00038641396910844 0.000163053769435128 0.00296662546353523
"53" "ind_nom_pens_ult1_5month_ago" 0.000360738978407165 0.00267412740992575 0.00222496909765142
"54" "ind_reca_fin_ult1_1month_ago" 0.000359089013207851 0.00224155642025751 0.003831891223733
"55" "ind_ecue_fin_ult1_purchase.count" 0.000348762566890019 0.00209612310840268 0.00321384425216316
"56" "nomprov.CORDOBA" 0.000344925509702492 0.00190318733034377 0.00284301606922126
"57" "ind_tjcr_fin_ult1_3month_ago" 0.000344472939830822 0.000475467055215794 0.00247218788627936
"58" "ind_ecue_fin_ult1_5month_ago" 0.000336912590687943 0.00119409752301297 0.00173053152039555
"59" "ind_nuevo" 0.000332659553229091 0.00095568494516787 0.00395550061804697
"60" "ind_tjcr_fin_ult1_4month_ago" 0.000304224183745821 0.000258231906233798 0.00284301606922126
"61" "birthday.month.Jul" 0.00030278583428889 0.000418790784576541 0.0030902348578492
"62" "ind_recibo_ult1_4month_ago" 0.000302167530067078 0.000406246837884426 0.00259579728059332
"63" "ind_nomina_ult1_6month_ago" 0.000295767700254521 0.00030115885448428 0.00234857849196539
"64" "ind_recibo_ult1_9month_ago" 0.000292569566081107 0.000495152420282086 0.00210135970333745
"65" "ind_nomina_ult1_5month_ago" 0.000292397947466427 0.000728343432386618 0.00222496909765142
"66" "birthday.month.Jun" 0.000292394125856776 0.000472315866232893 0.00407911001236094
"67" "ind_deco_fin_ult1_3month_ago" 0.000287514774607346 0.00285830966133166 0.000865265760197775
"68" "nomprov.CORUÑA, A" 0.000278878870570407 0.00131361655483391 0.00370828182941904
"69" "birthday.month.Nov" 0.000266132668730873 0.000939053675537542 0.00370828182941904
"70" "ind_reca_fin_ult1_2month_ago" 0.000264906701724895 0.000421274410557987 0.00197775030902349
"71" "birthday.month.Jan" 0.00024648519475645 0.000219667327328291 0.00259579728059332
"72" "ind_nom_pens_ult1_9month_ago" 0.000244807302271999 0.000978344905584517 0.00160692212608158
"73" "ind_tjcr_fin_ult1_9month_ago" 0.000242369914839791 0.000549365774032581 0.00160692212608158
"74" "nomprov.VALENCIA" 0.000239512269678088 0.000916262670312471 0.00222496909765142
"75" "ind_dela_fin_ult1_purchase.count" 0.000235450026901452 0.000979930182363797 0.00210135970333745
"76" "ind_cco_fin_ult1_10month_ago" 0.000233056037561038 0.000413816754129552 0.00160692212608158
"77" "ind_deco_fin_ult1_2month_ago" 0.000230587602906634 0.00139347362883837 0.000741656365883807
"78" "ind_recibo_ult1_6month_ago" 0.000230467047679482 0.000504555987084429 0.00160692212608158
"79" "ind_cco_fin_ult1_9month_ago" 0.000228997115199345 0.000223047528455518 0.00210135970333745
"80" "birthday.month.Dec" 0.000227715276021611 0.000239478823978858 0.00247218788627936
"81" "birthday.month.Oct" 0.00022153373529931 0.000327712159630845 0.00271940667490729
"82" "nomprov.MURCIA" 0.000218284006710642 0.000885353547767148 0.00234857849196539
"83" "birthday.month.Feb" 0.000218081764144629 0.000345473473757619 0.00284301606922126
"84" "birthday.month.Sep" 0.000215057682124869 0.000835869231101603 0.00407911001236094
"85" "ind_nomina_ult1_4month_ago" 0.000214865121924627 0.00337075921079835 0.00210135970333745
"86" "ind_tjcr_fin_ult1_8month_ago" 0.000208850072416143 0.000403544458688359 0.00160692212608158
"87" "ind_cco_fin_ult1_2month_ago" 0.000205080807779514 0.000107318634236847 0.00173053152039555
"88" "ind_tjcr_fin_ult1_10month_ago" 0.000199812726334381 0.000371502487872569 0.00197775030902349
"89" "ind_cno_fin_ult1_6month_ago" 0.000194241350491496 0.000477627697021441 0.00173053152039555
"90" "ind_reca_fin_ult1_8month_ago" 0.000191862044962714 0.000891367710708647 0.00173053152039555
"91" "ind_ctop_fin_ult1_1month_ago" 0.00018950356288074 0.000442787447935106 0.00197775030902349
"92" "ind_ctma_fin_ult1_3month_ago" 0.000186681395144459 0.00104937759365235 0.000865265760197775
"93" "ind_fond_fin_ult1_1month_ago" 0.000186112073755476 0.000280771245526548 0.00160692212608158
"94" "ind_nom_pens_ult1_6month_ago" 0.000179553063906909 0.00099368367658002 0.00123609394313968
"95" "birthday.month.Apr" 0.000179111392036842 0.000484292788611495 0.00234857849196539
"96" "nomprov.CADIZ" 0.000177272413186509 0.00100320679065787 0.00247218788627936
"97" "ind_cco_fin_ult1_6month_ago" 0.000172864349044462 0.0003347755018718 0.00185414091470952
"98" "ind_cno_fin_ult1_8month_ago" 0.000171037512232597 0.000444073930076885 0.00123609394313968
"99" "nomprov.ALICANTE" 0.000167002211654832 0.000835185851637257 0.00185414091470952
"100" "ind_recibo_ult1_5month_ago" 0.000161854595937796 0.000145066049820672 0.00173053152039555
"101" "ind_ctpp_fin_ult1_1month_ago" 0.00015694044148916 0.00027163177481942 0.00148331273176761
"102" "ind_recibo_ult1_8month_ago" 0.00015637525495652 0.000355679602485564 0.00160692212608158
"103" "ind_nomina_ult1_10month_ago" 0.000155654340068094 0.000335774525096225 0.00123609394313968
"104" "nomprov.GIRONA" 0.000146727465653282 0.00083484798657059 0.00123609394313968
"105" "ind_reca_fin_ult1_5month_ago" 0.000141869140715186 0.000204447909432966 0.00148331273176761
"106" "ind_nomina_ult1_7month_ago" 0.000140797777360203 0.000137339560595896 0.00160692212608158
"107" "nomprov.MALAGA" 0.000137656378427767 0.000679910669255193 0.00123609394313968
"108" "nomprov.ALMERIA" 0.000137545742679216 0.000941281307830545 0.00135970333745365
"109" "ind_recibo_ult1_10month_ago" 0.000135670692726395 0.000170393749732106 0.00135970333745365
"110" "ind_cco_fin_ult1_7month_ago" 0.000123003085973704 0.000228370424295579 0.00123609394313968
"111" "ind_empleado.A" 0.000121279453207189 0.00242164327573893 0.00333745364647713
"112" "ind_cno_fin_ult1_10month_ago" 0.000121192579756084 0.000475998380689888 0.00123609394313968
"113" "ind_reca_fin_ult1_10month_ago" 0.000118491587773737 0.000620825824339915 0.000865265760197775
"114" "ind_valo_fin_ult1_5month_ago" 0.000113144257898659 0.000556524135674948 0.000741656365883807
"115" "ind_nomina_ult1_8month_ago" 0.000112483110479195 7.28203043626158e-05 0.00123609394313968
"116" "tiprel_1mes.A" 0.000111641377833056 0.000172623382619373 0.00123609394313968
"117" "nomprov.VALLADOLID" 0.000111484139926541 0.000300029533732229 0.00210135970333745
"118" "ind_ctpp_fin_ult1_purchase.count" 0.000110693705155454 0.000242223889384018 0.00123609394313968
"119" "ind_cco_fin_ult1_8month_ago" 0.000108414650501535 5.351318988868e-05 0.000988875154511743
"120" "ind_tjcr_fin_ult1_5month_ago" 0.00010368432711197 0.000169121074632803 0.000865265760197775
"121" "ind_nomina_ult1_2month_ago" 0.000101877192025424 0.000112432603310587 0.000741656365883807
"122" "ind_reca_fin_ult1_6month_ago" 0.000100982977133403 0.000170712856285493 0.000618046971569839
"123" "ind_nomina_ult1_9month_ago" 0.000100142652605729 6.41719295325624e-05 0.000988875154511743
"124" "ind_ecue_fin_ult1_6month_ago" 9.80327571324584e-05 0.000121806390678893 0.000741656365883807
"125" "ind_dela_fin_ult1_1month_ago" 9.73542081133911e-05 0.000116970139393669 0.00111248454882571
"126" "ind_dela_fin_ult1_9month_ago" 9.3276541666268e-05 0.000123290652158069 0.000741656365883807
"127" "ind_tjcr_fin_ult1_7month_ago" 8.92059456444938e-05 0.000258122288378356 0.000988875154511743
"128" "nomprov.GUADALAJARA" 8.88944561166004e-05 0.000725795593213382 0.000741656365883807
"129" "ind_ctma_fin_ult1_1month_ago" 8.88517382176251e-05 8.24820596229925e-05 0.000741656365883807
"130" "ind_deco_fin_ult1_purchase.count" 8.80498565173974e-05 0.000976245870314015 0.000618046971569839
"131" "ind_dela_fin_ult1_4month_ago" 8.67230330262844e-05 0.000472913829148296 0.000370828182941904
"132" "segmento.change" 8.58072936115242e-05 0.0002079991025288 0.00135970333745365
"133" "ind_ecue_fin_ult1_4month_ago" 7.90944557704392e-05 0.000229492142789425 0.000865265760197775
"134" "nomprov.SEGOVIA" 7.8050240462155e-05 0.0014678042377102 0.00135970333745365
"135" "ind_cno_fin_ult1_9month_ago" 7.78023101798561e-05 0.000217771558319162 0.000865265760197775
"136" "nomprov.HUELVA" 7.62860947550505e-05 0.000903780227183737 0.00123609394313968
"137" "nomprov.GRANADA" 6.70863138549769e-05 0.000316709870878943 0.000741656365883807
"138" "ind_tjcr_fin_ult1_6month_ago" 6.61858340291027e-05 7.49675392446397e-05 0.000618046971569839
"139" "segmento.UNKNOWN" 6.22466047203306e-05 0.000363547577855595 0.000618046971569839
"140" "ind_ecue_fin_ult1_2month_ago" 6.09034208019545e-05 4.4253733540539e-05 0.000494437577255871
"141" "nomprov.SEVILLA" 5.82124586803764e-05 0.000281614740199212 0.000865265760197775
"142" "ind_ctop_fin_ult1_purchase.count" 5.73171518998841e-05 4.93793737281712e-05 0.000741656365883807
"143" "ind_cno_fin_ult1_5month_ago" 5.52920985474983e-05 2.89623883973056e-05 0.000865265760197775
"144" "ind_ctma_fin_ult1_purchase.count" 5.51553141583639e-05 0.000216767624812637 0.000247218788627936
"145" "nomprov.BALEARS, ILLES" 5.32154400399709e-05 0.000468377569915083 0.00111248454882571
"146" "ind_ctop_fin_ult1_4month_ago" 5.29820981036451e-05 7.29349590083236e-05 0.000494437577255871
"147" "nomprov.TARRAGONA" 5.20926564945604e-05 0.000274503892670627 0.000494437577255871
"148" "ind_plan_fin_ult1_4month_ago" 5.00570303204714e-05 4.96919960025013e-05 0.000370828182941904
"149" "ind_plan_fin_ult1_1month_ago" 4.8634771003657e-05 0.000105119913473017 0.000741656365883807
"150" "ind_nom_pens_ult1_8month_ago" 4.84890068759993e-05 9.82828413854256e-05 0.000247218788627936
"151" "nomprov.ASTURIAS" 4.82691703470805e-05 0.000133404009211099 0.000988875154511743
"152" "ind_fond_fin_ult1_4month_ago" 4.49793312652404e-05 5.73322949190825e-05 0.000741656365883807
"153" "ind_nom_pens_ult1_7month_ago" 4.45245567335141e-05 0.000277925203067939 0.000370828182941904
"154" "ind_dela_fin_ult1_8month_ago" 4.35012842041116e-05 3.81462134560979e-05 0.000370828182941904
"155" "ind_ecue_fin_ult1_10month_ago" 4.31343082453892e-05 0.000119702303907873 0.000494437577255871
"156" "nomprov.PALMAS, LAS" 4.13177668081566e-05 0.000135235259055198 0.000618046971569839
"157" "ind_ecue_fin_ult1_7month_ago" 4.07719448877282e-05 0.000183284678905044 0.000741656365883807
"158" "ind_ctma_fin_ult1_9month_ago" 4.06088239099944e-05 0.00017038893653767 0.000494437577255871
"159" "ind_dela_fin_ult1_2month_ago" 3.9878064125513e-05 0.000102966350240606 0.000370828182941904
"160" "ind_cno_fin_ult1_7month_ago" 3.96777354072932e-05 3.91278579888756e-05 0.000370828182941904
"161" "ind_ecue_fin_ult1_3month_ago" 3.87268526969168e-05 2.13593299545477e-05 0.000618046971569839
"162" "ind_fond_fin_ult1_9month_ago" 3.81757324324294e-05 0.000131257077360265 0.000370828182941904
"163" "indext.S" 3.72095036174138e-05 0.000141495854021377 0.000370828182941904
"164" "ind_ctop_fin_ult1_5month_ago" 3.51386297321444e-05 6.08165357742146e-05 0.000494437577255871
"165" "nomprov.SANTA CRUZ DE TENERIFE" 3.45555851547208e-05 0.00011391707367534 0.000247218788627936
"166" "nomprov.OURENSE" 3.33706773318984e-05 0.000223957995963236 0.000370828182941904
"167" "ind_dela_fin_ult1_7month_ago" 3.31201396437957e-05 7.5031434694987e-05 0.000247218788627936
"168" "tiprel_1mes.I" 3.15933454306831e-05 0.000164006893731436 0.000618046971569839
"169" "ind_valo_fin_ult1_7month_ago" 3.12628552534026e-05 4.76594804912938e-05 0.000247218788627936
"170" "nomprov.BADAJOZ" 3.09511897107009e-05 0.000104511544525388 0.000370828182941904
"171" "ind_dela_fin_ult1_3month_ago" 2.9492653443573e-05 0.000115943293198715 0.000247218788627936
"172" "ind_ctop_fin_ult1_10month_ago" 2.74986443300822e-05 2.79123500191359e-05 0.000247218788627936
"173" "ind_ecue_fin_ult1_9month_ago" 2.68961068584687e-05 1.42043752065311e-05 0.000247218788627936
"174" "nomprov.GIPUZKOA" 2.57944928228793e-05 0.00016045266149755 0.000247218788627936
"175" "ind_reca_fin_ult1_9month_ago" 2.54586028692774e-05 4.92393321296571e-05 0.000123609394313968
"176" "ind_ctju_fin_ult1_1month_ago" 2.47834816640186e-05 8.05221539153843e-05 0.000123609394313968
"177" "ind_ctpp_fin_ult1_9month_ago" 2.47378968119799e-05 7.27325459415637e-05 0.000247218788627936
"178" "nomprov.CASTELLON" 2.45110763734654e-05 0.000161455606475144 0.000370828182941904
"179" "ind_ctma_fin_ult1_7month_ago" 2.45058854282725e-05 7.4659147638769e-05 0.000247218788627936
"180" "nomprov.CIUDAD REAL" 2.41903445764872e-05 0.000180489201466469 0.000494437577255871
"181" "ind_ctop_fin_ult1_2month_ago" 2.41157292142922e-05 1.1530386796718e-05 0.000247218788627936
"182" "ind_ctma_fin_ult1_4month_ago" 2.35498266892124e-05 0.000120377227919401 0.000247218788627936
"183" "ind_valo_fin_ult1_2month_ago" 2.2166618793418e-05 5.37230169224201e-05 0.000123609394313968
"184" "ind_ctpp_fin_ult1_5month_ago" 2.21436772023069e-05 1.57659773063318e-05 0.000247218788627936
"185" "ind_ctpp_fin_ult1_10month_ago" 2.1709669434654e-05 7.56569440281821e-05 0.000247218788627936
"186" "ind_valo_fin_ult1_1month_ago" 2.11561446288876e-05 1.69581755592957e-05 0.000370828182941904
"187" "nomprov.SALAMANCA" 2.07951621235517e-05 6.86090269574163e-05 0.000370828182941904
"188" "ind_plan_fin_ult1_purchase.count" 2.00754435391615e-05 0.000103122867321298 0.000247218788627936
"189" "ind_fond_fin_ult1_2month_ago" 1.99330803755957e-05 1.67214670111518e-05 0.000123609394313968
"190" "ind_reca_fin_ult1_3month_ago" 1.95381807116977e-05 2.47136351542517e-05 0.000247218788627936
"191" "ind_deco_fin_ult1_8month_ago" 1.91622250144519e-05 0.000409301286366437 0.000247218788627936
"192" "nomprov.PONTEVEDRA" 1.9091729592091e-05 6.05832900193785e-05 0.000247218788627936
"193" "ind_deme_fin_ult1_purchase.count" 1.81805993786659e-05 0.00014092509624592 0.000247218788627936
"194" "ind_dela_fin_ult1_10month_ago" 1.71845345619985e-05 2.21103324470836e-05 0.000123609394313968
"195" "ind_valo_fin_ult1_purchase.count" 1.64069369387077e-05 2.07093868928724e-05 0.000123609394313968
"196" "ind_ecue_fin_ult1_8month_ago" 1.38183557695028e-05 6.79834293627095e-05 0.000123609394313968
"197" "nomprov.CACERES" 1.30835386945258e-05 9.91944651189463e-05 0.000123609394313968
"198" "ind_ctpp_fin_ult1_4month_ago" 1.28498626283944e-05 5.94371260288505e-06 0.000247218788627936
"199" "ind_dela_fin_ult1_6month_ago" 1.10714507719149e-05 2.94566911093046e-06 0.000123609394313968
"200" "ind_reca_fin_ult1_7month_ago" 1.08391708910424e-05 1.79718678469603e-05 0.000123609394313968
"201" "ind_fond_fin_ult1_5month_ago" 1.07982101568479e-05 3.23907979622065e-05 0.000123609394313968
"202" "nomprov.TOLEDO" 1.05322786312767e-05 5.22013884612541e-05 0.000123609394313968
"203" "nomprov.JAEN" 1.04854109594489e-05 2.18292195324192e-05 0.000123609394313968
"204" "nomprov.BURGOS" 1.04640356018012e-05 0.000202462493206436 0.000370828182941904
"205" "nomprov.SORIA" 1.02320689676214e-05 0.000739048941805533 0.000247218788627936
"206" "ind_ctop_fin_ult1_7month_ago" 1.00081124988685e-05 1.90683994474266e-06 0.000123609394313968
"207" "ind_reca_fin_ult1_purchase.count" 9.84420989605396e-06 7.50893636671455e-05 0.000123609394313968
"208" "ind_deco_fin_ult1_6month_ago" 9.50664929342453e-06 0.000218541386992136 0.000123609394313968
"209" "ind_ctpp_fin_ult1_6month_ago" 9.21154107590705e-06 8.72591551010456e-06 0.000123609394313968
"210" "ind_ctpp_fin_ult1_3month_ago" 9.11446443419638e-06 8.40102488565259e-05 0.000123609394313968
"211" "ind_ctop_fin_ult1_9month_ago" 9.0682829217907e-06 4.32734423509402e-06 0.000123609394313968
"212" "ind_valo_fin_ult1_6month_ago" 8.95202364928103e-06 5.64953110039296e-06 0.000123609394313968
"213" "ind_valo_fin_ult1_4month_ago" 8.65804610315901e-06 4.27506694173273e-05 0.000247218788627936
"214" "ind_valo_fin_ult1_3month_ago" 8.55898258242624e-06 2.67218199087426e-05 0.000247218788627936
"215" "ind_ctpp_fin_ult1_7month_ago" 8.15115627167723e-06 8.46513216362785e-06 0.000123609394313968
"216" "ind_fond_fin_ult1_10month_ago" 7.92203869074979e-06 7.98348909445251e-06 0.000123609394313968
"217" "ind_ctop_fin_ult1_8month_ago" 7.68650701087712e-06 7.4568326543262e-06 0.000123609394313968
"218" "ind_viv_fin_ult1_1month_ago" 7.67684111293174e-06 3.09360717268853e-05 0.000247218788627936
"219" "ind_ctpp_fin_ult1_2month_ago" 7.26720393796889e-06 2.1457520886279e-06 0.000123609394313968
"220" "ind_ctju_fin_ult1_purchase.count" 6.73841368771643e-06 0.000155457942552226 0.000123609394313968
"221" "ind_ctju_fin_ult1_10month_ago" 6.46433774813564e-06 0.00133113069848136 0.000123609394313968
"222" "ind_plan_fin_ult1_10month_ago" 6.44494628620819e-06 1.22337810298599e-05 0.000123609394313968
"223" "ind_hip_fin_ult1_6month_ago" 5.01490055160443e-06 1.26198074613943e-05 0.000123609394313968
"224" "ind_fond_fin_ult1_3month_ago" 4.82331290776119e-06 0.000155161678078059 0.000123609394313968
"225" "ind_ctma_fin_ult1_10month_ago" 4.20096631196336e-06 5.24364582873313e-05 0.000123609394313968
"226" "ind_ctma_fin_ult1_5month_ago" 3.64541584425101e-06 7.3358555423325e-07 0.000123609394313968
"227" "nomprov.LEON" 3.54302892527406e-06 0.000248177248970128 0.000123609394313968
"228" "ind_plan_fin_ult1_2month_ago" 3.48804368915331e-06 6.83484495544668e-05 0.000247218788627936
"229" "ind_cder_fin_ult1_9month_ago" 2.90436068513699e-06 0.00164658322528557 0.000247218788627936
"230" "nomprov.BIZKAIA" 2.85833430442672e-06 4.03459845319173e-05 0.000247218788627936
"231" "ind_valo_fin_ult1_10month_ago" 2.32267052674643e-06 3.24149227753959e-05 0.000123609394313968
"232" "ind_cder_fin_ult1_6month_ago" 2.12127378646974e-06 0.000739381393499485 0.000123609394313968
"233" "ind_cder_fin_ult1_5month_ago" 2.0519239520135e-06 0.000736174558575527 0.000123609394313968
"234" "ind_cder_fin_ult1_8month_ago" 1.94490993189048e-06 0.000480263247542922 0.000123609394313968
"235" "nomprov.ZARAGOZA" 1.89691457196912e-06 1.84620722827675e-05 0.000123609394313968
"236" "tiprel_1mes.P" 1.85542877665171e-06 1.44665619110434e-05 0.000123609394313968
"237" "ind_deco_fin_ult1_7month_ago" 1.2098094432391e-06 7.84194705024003e-06 0.000123609394313968
"238" "nomprov.NAVARRA" 4.86561612778139e-07 3.44746522527013e-05 0.000123609394313968


----------------------------------------------------------------------------------------------------


Feature importance for ind_nomina_ult1 

"Feature" "Gain" "Cover" "Frequence"
"1" "ind_nomina_ult1_purchase.count" 0.719181724848126 0.13264127997635 0.0179625675166436
"2" "num.transactions" 0.0542580720620291 0.142919511878557 0.0633086295691496
"3" "ind_recibo_ult1_1month_ago" 0.0325615712203134 0.111037406347776 0.032784826026881
"4" "ind_nomina_ult1_2month_ago" 0.0306972175846211 0.0297133557028676 0.00879286521793744
"5" "age" 0.0247881157183776 0.0844250800495688 0.101746011807562
"6" "antiguedad" 0.0126826824966213 0.0557714053571454 0.0865469162165557
"7" "total_products" 0.0110877159614095 0.0286286877968091 0.0447180002512247
"8" "ind_cno_fin_ult1_1month_ago" 0.00992398322919652 0.0255672324403656 0.0231126742871499
"9" "ind_cco_fin_ult1_1month_ago" 0.00961232326473927 0.0229972935778858 0.0146966461499812
"10" "ind_cno_fin_ult1_purchase.count" 0.00815787233561695 0.0629761580677648 0.0212284888833061
"11" "renta" 0.00753209590258408 0.0175116569722334 0.076623539756312
"12" "ind_tjcr_fin_ult1_1month_ago" 0.00567615165340728 0.0113926503569999 0.0206004270820249
"13" "ind_actividad_cliente" 0.0053945483032537 0.0447973334700781 0.0178369551563874
"14" "ind_nomina_ult1_1month_ago" 0.00443412175012569 0.00540277892987726 0.0169576686345936
"15" "ind_tjcr_fin_ult1_purchase.count" 0.00440792504543937 0.00840885547170438 0.0169576686345936
"16" "ind_recibo_ult1_purchase.count" 0.00403835554192544 0.00491517579901449 0.0163296068333124
"17" "num.purchases.4.months.ago" 0.00332947154116293 0.00817188824225319 0.0296445170204748
"18" "num.purchases.1.months.ago" 0.00289097776092908 0.00336223403207139 0.0136917472679312
"19" "ind_nomina_ult1_3month_ago" 0.00236291724913976 0.0159402206992871 0.0086672528576812
"20" "segmento.01 - TOP" 0.00215518733958444 0.00870149303939325 0.00653184273332496
"21" "nomprov.MADRID" 0.0017546912527305 0.00448957794833263 0.0106770506217812
"22" "activity.index.change" 0.00174246684832101 0.00821843682574581 0.00628061801281246
"23" "ind_cco_fin_ult1_purchase.count" 0.00172335919923243 0.00524882864508019 0.0104258259012687
"24" "ind_nom_pens_ult1_purchase.count" 0.00141211996914671 0.00130846070535989 0.00552694385127497
"25" "ind_cno_fin_ult1_2month_ago" 0.0013037723226097 0.000976407245534531 0.00590378093204371
"26" "num.purchases.3.months.ago" 0.00120508747705224 0.00480150191227436 0.0124356236653687
"27" "ind_recibo_ult1_3month_ago" 0.00116437517902528 0.00180618473915142 0.00502449441024997
"28" "sexo.H" 0.00115641017335407 0.0022991975748291 0.0103002135410124
"29" "nomprov.BARCELONA" 0.00114913532640073 0.0026287134296236 0.00690867981409371
"30" "segmento.03 - UNIVERSITARIO" 0.000996766748154329 0.0143852582973637 0.00653184273332496
"31" "ind_recibo_ult1_2month_ago" 0.000886084221910289 0.00535545644981674 0.00515010677050622
"32" "segmento.02 - PARTICULARES" 0.000836074048186711 0.00160407561639033 0.00715990453460621
"33" "ind_nomina_ult1_4month_ago" 0.00080469513538203 0.0152230144657974 0.00540133149101872
"34" "ind_cco_fin_ult1_5month_ago" 0.000798786312292728 0.00129004779668967 0.00552694385127497
"35" "num.purchases.2.months.ago" 0.000745421384692929 0.00137395381400522 0.00753674161537495
"36" "ind_nom_pens_ult1_1month_ago" 0.000684737854807352 0.000791850383840671 0.00389398316794373
"37" "ind_cno_fin_ult1_3month_ago" 0.000662870093782855 0.00281597164888907 0.00527571913076247
"38" "birthday.month.Mar" 0.000662775638166905 0.00239263230045233 0.00690867981409371
"39" "ind_nomina_ult1_10month_ago" 0.000633223819359869 0.00266391656575367 0.00339153372691873
"40" "ind_recibo_ult1_7month_ago" 0.00060563421681521 0.00149666871120445 0.00314030900640623
"41" "ind_cco_fin_ult1_4month_ago" 0.000581138625142183 0.00182672208592039 0.00326592136666248
"42" "ind_nomina_ult1_5month_ago" 0.000512969951759671 0.00189008779294063 0.00414520788845622
"43" "ind_tjcr_fin_ult1_2month_ago" 0.000509746381311993 0.00109984141478126 0.00339153372691873
"44" "ind_cno_fin_ult1_4month_ago" 0.000491066762616199 0.00608004474182644 0.00401959552819998
"45" "month.May" 0.000488411032897371 0.00114941367770761 0.00489888204999372
"46" "indext.N" 0.000487527498117764 0.00088362204577955 0.00401959552819998
"47" "ind_ecue_fin_ult1_purchase.count" 0.00044846135933622 0.00237118191305988 0.00376837080768748
"48" "nomprov.CANTABRIA" 0.000431340085520796 0.0067987540941779 0.00414520788845622
"49" "birthday.month.Aug" 0.000422106107930635 0.000977437174248822 0.00464765732948122
"50" "ind_cco_fin_ult1_3month_ago" 0.000406402558262321 0.000317691927803256 0.00226102248461249
"51" "birthday.month.Jul" 0.000401177490223978 0.000588233761866182 0.00427082024871247
"52" "ind_reca_fin_ult1_1month_ago" 0.000399187576726077 0.00129897282523584 0.00401959552819998
"53" "ind_nomina_ult1_6month_ago" 0.000378873854773446 0.0010964640249006 0.00339153372691873
"54" "ind_ctma_fin_ult1_2month_ago" 0.000366549502395679 0.00202803104476206 0.00163296068333124
"55" "ind_tjcr_fin_ult1_8month_ago" 0.000343982723329995 0.00089604400294126 0.00213541012435624
"56" "ind_tjcr_fin_ult1_4month_ago" 0.000338302144788626 0.000450588128966675 0.00263785956538123
"57" "ind_nuevo" 0.000332931489964161 0.00084041192193957 0.00414520788845622
"58" "nomprov.CORDOBA" 0.000328065819015456 0.00207847584186568 0.00276347192563748
"59" "ind_nom_pens_ult1_2month_ago" 0.000325230590904625 0.00306978219542641 0.00238663484486874
"60" "birthday.month.Feb" 0.000321814738890139 0.000501196327356429 0.00401959552819998
"61" "ind_tjcr_fin_ult1_3month_ago" 0.000318689235983427 0.000386486599607912 0.00226102248461249
"62" "birthday.month.Nov" 0.000315780267843866 0.000947472003040038 0.00414520788845622
"63" "ind_nom_pens_ult1_10month_ago" 0.000311222915108183 0.00132288715159646 0.00200979776409999
"64" "ind_ecue_fin_ult1_5month_ago" 0.000294414977546388 0.000874470041813413 0.00138173596281874
"65" "nomprov.VALENCIA" 0.000280157595437752 0.000914310600781037 0.00251224720512498
"66" "ind_recibo_ult1_4month_ago" 0.000273188980765629 0.000352000757873289 0.00263785956538123
"67" "ind_nomina_ult1_7month_ago" 0.000272192705974445 0.000243656203578754 0.00238663484486874
"68" "birthday.month.Jan" 0.000267238842709789 0.000435285258186585 0.00251224720512498
"69" "ind_cno_fin_ult1_6month_ago" 0.000253732255377977 0.000588231548076584 0.00188418540384374
"70" "ind_ecue_fin_ult1_1month_ago" 0.000251369118802634 0.000175098870681112 0.00213541012435624
"71" "birthday.month.May" 0.000249677888659607 0.000429125013759893 0.00301469664614998
"72" "birthday.month.Dec" 0.000248713915077458 0.000149510745232444 0.00288908428589373
"73" "birthday.month.Oct" 0.000246551221839034 0.000244571118544095 0.00276347192563748
"74" "ind_ctpp_fin_ult1_1month_ago" 0.000245372470063886 0.000135533255526486 0.00226102248461249
"75" "ind_cco_fin_ult1_2month_ago" 0.000244116066946742 0.000279944781411092 0.00200979776409999
"76" "ind_nom_pens_ult1_3month_ago" 0.000243681085486676 0.00147319143708985 0.00163296068333124
"77" "birthday.month.Apr" 0.000243150963395671 0.000533709053842385 0.00301469664614998
"78" "ind_recibo_ult1_9month_ago" 0.00023802955035761 0.000483932883183678 0.00188418540384374
"79" "birthday.month.Jun" 0.00022251648270338 0.000374659756317838 0.00263785956538123
"80" "ind_nom_pens_ult1_6month_ago" 0.000219234735382206 0.00113632367854144 0.00163296068333124
"81" "ind_deco_fin_ult1_3month_ago" 0.000211933026055359 0.00194298704808949 0.000628061801281246
"82" "birthday.month.Sep" 0.000202615247890433 0.000986668375799922 0.00439643260896872
"83" "ind_ctop_fin_ult1_1month_ago" 0.000197573972737616 0.00032421094192403 0.00175857304358749
"84" "nomprov.CADIZ" 0.000195599935379522 0.00116686532646516 0.00263785956538123
"85" "nomprov.SEVILLA" 0.000193045713261309 0.000489022904973664 0.00226102248461249
"86" "ind_nom_pens_ult1_4month_ago" 0.000188173959746473 0.0013778731956623 0.00276347192563748
"87" "nomprov.CORUÑA, A" 0.000187035929971763 0.000944714875680859 0.00263785956538123
"88" "ind_cno_fin_ult1_7month_ago" 0.00018210727464709 0.000250408489137119 0.00163296068333124
"89" "ind_deco_fin_ult1_2month_ago" 0.000180682825732295 0.00120445305344074 0.000628061801281246
"90" "ind_ecue_fin_ult1_4month_ago" 0.000177294019883283 0.000362499717031126 0.00163296068333124
"91" "ind_cno_fin_ult1_9month_ago" 0.00017469200573716 0.000158978940339382 0.00175857304358749
